proof_id	result_id	proof_goal_id	proof_method	path	sha256	formal_statement_sha256	claim_sha256	foundation_dependencies	result_dependencies	python_replay_status
SEL-F1.WITNESS.03.SEMANTIC.PROOF	SEL-F1	SEL-F1.WITNESS.03	SemanticDerivationProof	formal/proofs/SEL-F1.WITNESS.03.mathematical.json	a62eb30ddc1b99e31068900ad15a2e8c200b6bcf32da3f8d95a0cbee86493a53	37f5f80cbb13cfbf3e48c083564d3f916952ffcebfcb7b040f752b2bc227088e	d8fa0e96e2e61226a694606fa4689fadf95e4f38a402b863845fbbe56837ebb2	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001		PASS
SEL-F2.COMMONLAW.04.LEAN.PROOF	SEL-F2	SEL-F2.COMMONLAW.04	LeanKernelProof	formal/proofs/SEL-F2.COMMONLAW.04.mathematical.json	b771b86ff45fd07314cf040e07b620024ffea9415b29470dc076af3c361218d9	78aba196d83d36c130061f77e240d1b207b6bf970a7a18987415f55b9cea9fd6	bb0932497581bb173054d6e726dbb4032b4a765566d506b0e6c2d9911a99e177	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001	SEL-F1	PASS
SEL-F2.EUCLIDEAN.02.SEMANTIC.PROOF	SEL-F2	SEL-F2.EUCLIDEAN.02	SemanticDerivationProof	formal/proofs/SEL-F2.EUCLIDEAN.02.mathematical.json	32efed70eba123e7e07a972e8384048145dde12b9b339fd2d20b510af135b317	78aba196d83d36c130061f77e240d1b207b6bf970a7a18987415f55b9cea9fd6	9918889173e99f852741e698ae567f635173f54a17cd36550bb0cc04101f0db1	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001	SEL-F1	PASS
SEL-F2.FROBENIUS.03.SEMANTIC.PROOF	SEL-F2	SEL-F2.FROBENIUS.03	SemanticDerivationProof	formal/proofs/SEL-F2.FROBENIUS.03.mathematical.json	53ecd5cbbf7b884fd19440a3f6ca5963e1e149c637d29b79c507bc7d4077b660	78aba196d83d36c130061f77e240d1b207b6bf970a7a18987415f55b9cea9fd6	d40bdb529c624f00556a323722304b32fa899fecd3b7971b6183475013db5575	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001	SEL-F1	PASS
SEL-F2.SCORES.01.SEMANTIC.PROOF	SEL-F2	SEL-F2.SCORES.01	SemanticDerivationProof	formal/proofs/SEL-F2.SCORES.01.mathematical.json	5c77aaa49bc720d4d3a48ea0e4e39554ed49bce1fb52f3a661ac342e51d13d69	78aba196d83d36c130061f77e240d1b207b6bf970a7a18987415f55b9cea9fd6	6a7000bd520dd9a035f5a93faabf2903584f5868d0d99dbb888838ad3d8a0cb6	FOUND-REAL-001;FOUND-LINEAR-001;FOUND-MEASURE-001;FOUND-CONVEX-HULL-001	SEL-F1	PASS
SUP-E1.BOUND.02.SEMANTIC.PROOF	SUP-E1	SUP-E1.BOUND.02	SemanticDerivationProof	formal/proofs/SUP-E1.BOUND.02.mathematical.json	5a31e2b9487f051c5e21031fa3582b7ae50082f9bb8f4771bd75fc4d6a4a1923	418997dd3bc5048b39aec704fd6ceebf913f9debe3ec1e5d04653804dd1459cd	6828c561ad75ae31333ce6af1c4094ad216138f78922a2c455682093358eb995	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-LIMIT-001		PASS
SUP-E1.DERIVATIVE.01.SEMANTIC.PROOF	SUP-E1	SUP-E1.DERIVATIVE.01	SemanticDerivationProof	formal/proofs/SUP-E1.DERIVATIVE.01.mathematical.json	6599afb1bd4d9034fe02079a896fb51f132b505a3a23ccf650dad4fa87dac21e	418997dd3bc5048b39aec704fd6ceebf913f9debe3ec1e5d04653804dd1459cd	110c0f0f9c5d9fb01a1abee4665b0201535f8c402c64e4aacd6c3c3b08ae659d	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-LIMIT-001		PASS
SUP-E1.GENERAL.03.LEAN.PROOF	SUP-E1	SUP-E1.GENERAL.03	LeanKernelProof	formal/proofs/SUP-E1.GENERAL.03.mathematical.json	e7b7bb45266e431edb2fbb43741c847c04d0e61bc81d631edd936af1a2a6102b	418997dd3bc5048b39aec704fd6ceebf913f9debe3ec1e5d04653804dd1459cd	76779406386d58ec1e9bf901532d6d6747e198bbb522453784bb23e7e8fd09a1	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-LIMIT-001		PASS
SUP-E2.CONTRADICTION.01.SEMANTIC.PROOF	SUP-E2	SUP-E2.CONTRADICTION.01	SemanticDerivationProof	formal/proofs/SUP-E2.CONTRADICTION.01.mathematical.json	ab73bfc4213e2684af0bba14dfef499306b0d84f143addf742a16cc99d798cf0	ee3a23e2e3952420f4e1a7a4a417ff0bfbda1167f99363b3b36f399675de765e	91233e6af48479b97b1d18a624b6a25fe1934b0d7d74701da47070a388a05086	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E1	PASS
SUP-E2.QUADRATIC.02.SEMANTIC.PROOF	SUP-E2	SUP-E2.QUADRATIC.02	SemanticDerivationProof	formal/proofs/SUP-E2.QUADRATIC.02.mathematical.json	591b5655929cb0134c888b01902009337407f2389c2332ad0464f059164bfa6b	ee3a23e2e3952420f4e1a7a4a417ff0bfbda1167f99363b3b36f399675de765e	14d0d5639bb314147b8d3ce189518235af0cce573976dcc17ecbb10b8fb4cd42	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E1	PASS
SUP-E2.ZEROEXTEND.03.SEMANTIC.PROOF	SUP-E2	SUP-E2.ZEROEXTEND.03	SemanticDerivationProof	formal/proofs/SUP-E2.ZEROEXTEND.03.mathematical.json	c2379889e7ba662f5588229d0b57258b9114b76b3ec8082e046bedd65933cfa5	ee3a23e2e3952420f4e1a7a4a417ff0bfbda1167f99363b3b36f399675de765e	72dffb26bd18176cded41e514fd2b3eaadc35fb097206c21542251d2bf1460b0	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E1	PASS
SUP-E3.ENERGY.02.SEMANTIC.PROOF	SUP-E3	SUP-E3.ENERGY.02	SemanticDerivationProof	formal/proofs/SUP-E3.ENERGY.02.mathematical.json	ce04f957c804ee9f9a8eee43806d6ff659ab0142717c086bbc5903a1de451a34	9d7fbce0e9189ac1b79ec826b71040429c06a6552279fda582a058ce669dd707	690f7cab82196d0ca427efa7b0e949fd67295b5fe652b8aa739db60cb77fde1f	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001		PASS
SUP-E3.EXISTENCE.03.LEAN.PROOF	SUP-E3	SUP-E3.EXISTENCE.03	LeanKernelProof	formal/proofs/SUP-E3.EXISTENCE.03.mathematical.json	009827a2150d423e7defe70803dfc2f1a070c29d4474ee1077e3d8295edfa146	9d7fbce0e9189ac1b79ec826b71040429c06a6552279fda582a058ce669dd707	d137d2da914b0548a852947b230d9200c3ea99cf409f4e108e635c9f3f5359f9	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001		PASS
SUP-E3.ROOT.01.SEMANTIC.PROOF	SUP-E3	SUP-E3.ROOT.01	SemanticDerivationProof	formal/proofs/SUP-E3.ROOT.01.mathematical.json	6bb0e7100a63d1f32a701a363875573fc42ddfc953e419191142b0e2b5a2604e	9d7fbce0e9189ac1b79ec826b71040429c06a6552279fda582a058ce669dd707	94b3b262acb2099e147968a0cf0e0aaa0a9c227f836de35274b6a21febd61938	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001		PASS
SUP-E4.COEFFICIENT.01.SEMANTIC.PROOF	SUP-E4	SUP-E4.COEFFICIENT.01	SemanticDerivationProof	formal/proofs/SUP-E4.COEFFICIENT.01.mathematical.json	18e81659cfa6dce7ec52718426fa1d293114c6c68f32afa3a5448112db6a4fe3	47890896bb1aac11ba9fc6b452ed3644bf48adb6df6b9dc07e7251193f7332ea	3a40d9a97571d5aaec59c1f83898e3a1198d5bd6541ba46eddcb741083f5f782	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E3	PASS
SUP-E4.METAPROOF.LEAN.PROOF	SUP-E4	SUP-E4.METAPROOF	LeanKernelProof	formal/proofs/SUP-E4.METAPROOF.mathematical.json	e877a2004b625bd82d30dd660c48659e2801f3e86c89de39950c75c20503cfbd	47890896bb1aac11ba9fc6b452ed3644bf48adb6df6b9dc07e7251193f7332ea	93e05bc156647d495c233f25a6703e4777f4065b335fa44981020f331f988b53	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E3	PASS
SUP-E4.REPAIR.02.SEMANTIC.PROOF	SUP-E4	SUP-E4.REPAIR.02	SemanticDerivationProof	formal/proofs/SUP-E4.REPAIR.02.mathematical.json	6c5adf67d58dadae30b60b5011a1c1af402c12794e5d182563a1e6013cfc154f	47890896bb1aac11ba9fc6b452ed3644bf48adb6df6b9dc07e7251193f7332ea	fb16da4c67bfd9c1b3b62c7d1e0b325a2b07f50ce942148adbe858f7f9c42951	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E3	PASS
SUP-E4.TRILEMMA.03.SEMANTIC.PROOF	SUP-E4	SUP-E4.TRILEMMA.03	SemanticDerivationProof	formal/proofs/SUP-E4.TRILEMMA.03.mathematical.json	887405099d0123625db72dac170c689d9eeaee791683a0a155ca565003a7ecb7	47890896bb1aac11ba9fc6b452ed3644bf48adb6df6b9dc07e7251193f7332ea	89c5925cdcd63fed12181623b898f8772ea798bbc0cc73c221c7e76f50f93cf9	FOUND-REAL-001;FOUND-CONVEX-001;FOUND-KKT-001;FOUND-LIMIT-001	SUP-E3	PASS
